TransactionID	Date	StoreID	StoreName	Region	ProductID	ProductName	Category	Quantity	UnitPrice	Discount	NetSale	TotalCost	Profit
T1002981	2024-09-13	S015	Store_015	South	P0186	Prod_0186	Stationery	5	683.92	0.2			
T1002982	2025-08-14	S018	Store_018	North	P0136	Prod_0136	Stationery	2	350.33	0.0			
T1002983	2023-07-26	S043	Store_043	North	P0097	Prod_0097	Toys	6	795.54	0.0			
T1002984	2023-09-01	S011	Store_011	Central	P0033	Prod_0033	Household	7	651.55	0.0			
T1002985	2025-06-23	S044	Store_044	Central	P0173	Prod_0173	Household	7	597.81	0.05			
T1002986	2023-07-01	S005	Store_005	South	P0176	Prod_0176	Toys	8	761.79	0.0			
T1002987	2023-12-15	S042	Store_042	East	P0065	Prod_0065	Beverages	3	489.05	0.0			
T1002988	2024-05-22	S013	Store_013	East	P0035	Prod_0035	Beverages	1	279.06	0.2			
T1002989	2023-11-14	S046	Store_046	East	P0030	Prod_0030	Electronics	4	639.3	0.0			
T1002990	2023-10-11	S014	Store_014	West	P0184	Prod_0184	Electronics	1	860.26	0.0			
T1002991	2024-02-23	S033	Store_033	Central	P0117	Prod_0117	Beverages	6	677.17	0.05			
T1002992	2023-07-08	S050	Store_050	South	P0075	Prod_0075	Food	9	727.34	0.0			
T1002993	2025-04-23	S010	Store_010	South	P0071	Prod_0071	Household	7	228.7	0.15			
T1002994	2023-01-10	S012	Store_012	North	P0074	Prod_0074	Beverages	2	564.98	0.0			
T1002995	2023-03-01	S040	Store_040	East	P0098	Prod_0098	Food	8	202.77	0.1			
T1002996	2024-08-27	S023	Store_023	South	P0109	Prod_0109	Electronics	7	979.89	0.0			
T1002997	2025-03-26	S046	Store_046	East	P0143	Prod_0143	Food	7	661.17	0.0			
T1002998	2025-03-31	S019	Store_019	South	P0017	Prod_0017	Clothing	1	287.54	0.0			
T1002999	2023-09-23	S001	Store_001	West	P0060	Prod_0060	Beverages	6	70.64	0.0			
T1003000	2025-07-26	S034	Store_034	East	P0088	Prod_0088	Food	9	452.62	0.0			
T1003001	2025-06-18	S047	Store_047	East	P0124	Prod_0124	Clothing	4	865.07	0.05			
T1003002	2024-03-03	S027	Store_027	East	P0010	Prod_0010	Food	6	130.18	0.0			
T1003003	2024-05-25	S012	Store_012	North	P0029	Prod_0029	Beverages	3	656.36	0.15			
T1003004	2025-01-21	S011	Store_011	Central	P0016	Prod_0016	Clothing	7	73.45	0.05			
T1003005	2024-03-08	S004	Store_004	Central	P0163	Prod_0163	Food	2	616.48	0.0			
T1003006	2025-06-10	S039	Store_039	Central	P0084	Prod_0084	Electronics	6	363.98	0.0			
T1003007	2025-09-20	S021	Store_021	East	P0094	Prod_0094	Toys	8	247.33	0.0			
T1003008	2023-08-08	S043	Store_043	North	P0065	Prod_0065	Beverages	3	512.19	0.2			
T1003009	2023-10-11	S017	Store_017	Central	P0025	Prod_0025	Beverages	6	265.89	0.0			
T1003010	2025-01-14	S017	Store_017	Central	P0183	Prod_0183	Clothing	5	461.62	0.15			
T1003011	2023-01-01	S026	Store_026	North	P0167	Prod_0167	Food	4	619.91	0.0			
T1003012	2023-11-12	S024	Store_024	Central	P0114	Prod_0114	Clothing	8	641.76	0.0			
T1003013	2023-12-14	S019	Store_019	South	P0070	Prod_0070	Toys	9	151.37	0.0			
T1003014	2024-05-27	S018	Store_018	North	P0068	Prod_0068	Beverages	2	215.17	0.0			
T1003015	2024-02-20	S020	Store_020	North	P0072	Prod_0072	Household	2	316.4	0.0			
T1003016	2025-03-13	S029	Store_029	East	P0120	Prod_0120	Electronics	6	444.73	0.0			
T1003017	2024-06-07	S027	Store_027	East	P0160	Prod_0160	Toys	2	279.08	0.0			
T1003018	2023-08-16	S023	Store_023	South	P0001	Prod_0001	Electronics	1	728.47	0.05			
T1003019	2023-07-28	S012	Store_012	North	P0024	Prod_0024	Household	1	162.05	0.05			
T1003020	2023-10-24	S038	Store_038	Central	P0114	Prod_0114	Clothing	4	683.74	0.0			
T1003021	2023-05-27	S038	Store_038	Central	P0015	Prod_0015	Food	1	766.27	0.1			
T1003022	2023-03-03	S028	Store_028	South	P0136	Prod_0136	Stationery	2	450.31	0.2			
T1003023	2025-09-23	S023	Store_023	South	P0007	Prod_0007	Household	9	416.32	0.0			
T1003024	2023-06-09	S004	Store_004	Central	P0070	Prod_0070	Toys	2	129.29	0.0			
T1003025	2023-01-18	S021	Store_021	East	P0024	Prod_0024	Household	2	139.03	0.0			
T1003026	2024-05-15	S002	Store_002	West	P0131	Prod_0131	Toys	1	188.17	0.0			
T1003027	2023-08-11	S046	Store_046	East	P0164	Prod_0164	Household	6	91.15	0.0			
T1003028	2023-01-25	S004	Store_004	Central	P0006	Prod_0006	Household	4	99.28	0.05			
T1003029	2024-07-06	S027	Store_027	East	P0157	Prod_0157	Toys	4	334.04	0.0			
T1003030	2023-09-04	S031	Store_031	South	P0027	Prod_0027	Clothing	1	123.42	0.05			
T1003031	2024-11-21	S025	Store_025	South	P0077	Prod_0077	Food	6	864.45	0.0			
T1003032	2024-02-20	S029	Store_029	East	P0091	Prod_0091	Toys	2	541.24	0.0			
T1003033	2023-11-11	S048	Store_048	North	P0197	Prod_0197	Food	5	539.66	0.15			
T1003034	2024-12-20	S044	Store_044	Central	P0189	Prod_0189	Household	8	670.35	0.1			
T1003035	2024-05-25	S040	Store_040	East	P0115	Prod_0115	Beverages	3	647.71	0.1			
T1003036	2023-12-13	S039	Store_039	Central	P0068	Prod_0068	Beverages	6	189.42	0.0			
T1003037	2024-07-01	S015	Store_015	South	P0129	Prod_0129	Toys	1	266.53	0.1			
T1003038	2024-08-03	S033	Store_033	Central	P0170	Prod_0170	Beverages	1	434.35	0.0			
T1003039	2024-08-12	S020	Store_020	North	P0084	Prod_0084	Electronics	7	312.3	0.0			
T1003040	2025-05-10	S015	Store_015	South	P0117	Prod_0117	Beverages	6	595.43	0.15			
T1003041	2024-05-24	S036	Store_036	North	P0077	Prod_0077	Food	2	867.9	0.0			
T1003042	2025-05-25	S009	Store_009	South	P0032	Prod_0032	Clothing	6	770.63	0.0			
T1003043	2025-09-12	S025	Store_025	South	P0122	Prod_0122	Electronics	1	277.46	0.0			
T1003044	2023-05-17	S030	Store_030	North	P0128	Prod_0128	Toys	3	277.77	0.05			
T1003045	2024-10-04	S032	Store_032	West	P0177	Prod_0177	Food	9	95.26	0.0			
T1003046	2025-05-26	S026	Store_026	North	P0198	Prod_0198	Food	3	447.07	0.0			
T1003047	2023-07-10	S029	Store_029	East	P0049	Prod_0049	Electronics	3	54.94	0.0			
T1003048	2024-08-31	S033	Store_033	Central	P0022	Prod_0022	Toys	1	535.1	0.0			
T1003049	2024-08-31	S038	Store_038	Central	P0148	Prod_0148	Electronics	9	532.79	0.0			
T1003050	2023-06-14	S046	Store_046	East	P0133	Prod_0133	Electronics	5	533.01	0.0			
T1003051	2025-09-24	S008	Store_008	East	P0127	Prod_0127	Beverages	1	706.99	0.05			
T1003052	2025-05-18	S028	Store_028	South	P0018	Prod_0018	Food	3	91.38	0.0			
T1003053	2023-02-22	S027	Store_027	East	P0004	Prod_0004	Beverages	4	738.86	0.1			
T1003054	2024-11-06	S041	Store_041	South	P0070	Prod_0070	Toys	5	190.5	0.0			
T1003055	2025-03-13	S022	Store_022	East	P0084	Prod_0084	Electronics	8	312.9	0.2			
T1003056	2025-02-05	S020	Store_020	North	P0004	Prod_0004	Beverages	9	675.33	0.0			
T1003057	2024-10-15	S014	Store_014	West	P0186	Prod_0186	Stationery	6	778.18	0.1			
T1003058	2023-11-07	S028	Store_028	South	P0197	Prod_0197	Food	7	597.09	0.0			
T1003059	2024-08-25	S034	Store_034	East	P0116	Prod_0116	Toys	1	683.65	0.05			
T1003060	2023-02-21	S049	Store_049	East	P0023	Prod_0023	Beverages	6	845.89	0.0			
T1003061	2023-11-17	S021	Store_021	East	P0138	Prod_0138	Food	1	99.02	0.0			
T1003062	2024-02-05	S046	Store_046	East	P0123	Prod_0123	Stationery	8	525.12	0.0			
T1003063	2024-06-24	S026	Store_026	North	P0165	Prod_0165	Food	8	542.5	0.05			
T1003064	2025-07-12	S003	Store_003	North	P0129	Prod_0129	Toys	7	286.44	0.0			
T1003065	2023-04-22	S041	Store_041	South	P0069	Prod_0069	Household	8	542.98	0.0			
T1003066	2023-01-24	S001	Store_001	West	P0084	Prod_0084	Electronics	8	344.03	0.05			
T1003067	2023-01-05	S025	Store_025	South	P0009	Prod_0009	Food	7	872.77	0.2			
T1003068	2024-02-06	S019	Store_019	South	P0164	Prod_0164	Household	9	106.33	0.0			
T1003069	2023-10-30	S014	Store_014	West	P0008	Prod_0008	Beverages	9	113.04	0.1			
T1003070	2025-09-12	S050	Store_050	South	P0037	Prod_0037	Toys	3	465.87	0.05			
T1003071	2024-02-19	S040	Store_040	East	P0069	Prod_0069	Household	7	363.01	0.0			
T1003072	2024-05-02	S031	Store_031	South	P0097	Prod_0097	Toys	9	547.73	0.05			
T1003073	2024-09-11	S030	Store_030	North	P0018	Prod_0018	Food	3	116.82	0.0			
T1003074	2023-10-17	S003	Store_003	North	P0112	Prod_0112	Beverages	3	763.7	0.2			
T1003075	2025-06-19	S033	Store_033	Central	P0159	Prod_0159	Toys	3	457.96	0.0			
T1003076	2023-06-24	S049	Store_049	East	P0071	Prod_0071	Household	9	244.96	0.0			
T1003077	2024-06-06	S037	Store_037	West	P0153	Prod_0153	Clothing	4	363.64	0.0			
T1003078	2024-03-28	S046	Store_046	East	P0103	Prod_0103	Household	1	504.59	0.0			
T1003079	2023-05-22	S016	Store_016	Central	P0067	Prod_0067	Beverages	9	888.77	0.0			
T1003080	2025-08-25	S025	Store_025	South	P0060	Prod_0060	Beverages	7	65.68	0.05			
T1003081	2025-06-10	S001	Store_001	West	P0191	Prod_0191	Food	9	613.25	0.0			
T1003082	2024-07-07	S030	Store_030	North	P0199	Prod_0199	Beverages	5	670.43	0.1			
T1003083	2025-04-16	S033	Store_033	Central	P0093	Prod_0093	Toys	3	426.48	0.0			
T1003084	2023-09-04	S023	Store_023	South	P0001	Prod_0001	Electronics	1	607.71	0.0			
T1003085	2025-01-10	S036	Store_036	North	P0179	Prod_0179	Food	6	539.24	0.05			
T1003086	2024-11-25	S010	Store_010	South	P0047	Prod_0047	Food	9	244.43	0.0			
T1003087	2023-06-12	S007	Store_007	Central	P0131	Prod_0131	Toys	8	148.7	0.05			
T1003088	2025-03-24	S042	Store_042	East	P0171	Prod_0171	Electronics	9	71.2	0.0			
T1003089	2024-09-30	S002	Store_002	West	P0122	Prod_0122	Electronics	2	284.08	0.2			
T1003090	2024-08-04	S020	Store_020	North	P0179	Prod_0179	Food	2	544.47	0.1			
T1003091	2025-01-28	S004	Store_004	Central	P0031	Prod_0031	Food	4	507.74	0.15			
T1003092	2023-02-25	S018	Store_018	North	P0195	Prod_0195	Beverages	4	493.11	0.0			
T1003093	2024-03-11	S021	Store_021	East	P0024	Prod_0024	Household	1	110.24	0.1			
T1003094	2025-02-19	S019	Store_019	South	P0023	Prod_0023	Beverages	3	768.62	0.0			
T1003095	2023-01-27	S022	Store_022	East	P0193	Prod_0193	Household	6	220.74	0.05			
T1003096	2024-07-19	S013	Store_013	East	P0003	Prod_0003	Food	4	411.59	0.0			
T1003097	2025-06-21	S031	Store_031	South	P0001	Prod_0001	Electronics	7	613.7	0.0			
T1003098	2023-01-30	S034	Store_034	East	P0122	Prod_0122	Electronics	8	325.04	0.05			
T1003099	2023-05-08	S026	Store_026	North	P0197	Prod_0197	Food	3	675.6	0.0			
T1003100	2025-05-24	S028	Store_028	South	P0063	Prod_0063	Toys	5	115.64	0.0			
T1003101	2023-07-05	S032	Store_032	West	P0185	Prod_0185	Electronics	6	870.03	0.0			
T1003102	2024-04-29	S045	Store_045	East	P0069	Prod_0069	Household	8	407.49	0.1			
T1003103	2025-08-19	S011	Store_011	Central	P0180	Prod_0180	Household	5	241.03	0.05			
T1003104	2023-01-27	S041	Store_041	South	P0049	Prod_0049	Electronics	4	55.57	0.0			
T1003105	2024-09-24	S031	Store_031	South	P0067	Prod_0067	Beverages	7	883.72	0.0			
T1003106	2025-06-04	S007	Store_007	Central	P0021	Prod_0021	Food	5	933.22	0.0			
T1003107	2024-11-24	S006	Store_006	East	P0033	Prod_0033	Household	2	560.66	0.0			
T1003108	2023-04-28	S049	Store_049	East	P0090	Prod_0090	Clothing	9	491.39	0.2			
T1003109	2025-08-15	S029	Store_029	East	P0023	Prod_0023	Beverages	6	738.7	0.1			
T1003110	2025-07-03	S015	Store_015	South	P0135	Prod_0135	Food	6	104.58	0.0			
T1003111	2024-05-10	S030	Store_030	North	P0165	Prod_0165	Food	2	397.63	0.0			
T1003112	2023-06-03	S028	Store_028	South	P0060	Prod_0060	Beverages	3	61.57	0.1			
T1003113	2023-10-19	S019	Store_019	South	P0019	Prod_0019	Food	1	987.54	0.0			
T1003114	2025-06-14	S026	Store_026	North	P0128	Prod_0128	Toys	9	235.97	0.0			
T1003115	2025-01-23	S034	Store_034	East	P0133	Prod_0133	Electronics	1	641.0	0.0			
T1003116	2025-03-07	S034	Store_034	East	P0100	Prod_0100	Clothing	7	247.02	0.05			
T1003117	2025-03-08	S012	Store_012	North	P0101	Prod_0101	Clothing	6	603.71	0.0			
T1003118	2024-08-21	S007	Store_007	Central	P0045	Prod_0045	Electronics	2	677.44	0.05			
T1003119	2024-08-03	S036	Store_036	North	P0185	Prod_0185	Electronics	3	777.28	0.2			
T1003120	2023-11-08	S043	Store_043	North	P0079	Prod_0079	Clothing	3	302.06	0.0			
T1003121	2024-06-10	S004	Store_004	Central	P0149	Prod_0149	Food	3	280.46	0.0			
T1003122	2024-01-31	S015	Store_015	South	P0143	Prod_0143	Food	7	880.22	0.0			
T1003123	2023-12-04	S030	Store_030	North	P0024	Prod_0024	Household	2	152.83	0.05			
T1003124	2023-12-03	S048	Store_048	North	P0146	Prod_0146	Electronics	6	374.79	0.0			
T1003125	2024-07-27	S024	Store_024	Central	P0068	Prod_0068	Beverages	1	181.41	0.15			
T1003126	2024-08-02	S004	Store_004	Central	P0027	Prod_0027	Clothing	4	99.52	0.05			
T1003127	2023-12-10	S018	Store_018	North	P0193	Prod_0193	Household	9	260.03	0.0			
T1003128	2025-04-17	S023	Store_023	South	P0047	Prod_0047	Food	6	200.83	0.1			
T1003129	2023-09-17	S041	Store_041	South	P0115	Prod_0115	Beverages	9	709.07	0.0			
T1003130	2024-09-20	S049	Store_049	East	P0195	Prod_0195	Beverages	1	361.21	0.05			
T1003131	2024-07-19	S043	Store_043	North	P0169	Prod_0169	Electronics	7	525.77	0.1			
T1003132	2024-03-01	S028	Store_028	South	P0077	Prod_0077	Food	4	821.06	0.0			
T1003133	2025-01-20	S044	Store_044	Central	P0136	Prod_0136	Stationery	7	461.66	0.0			
T1003134	2025-09-07	S031	Store_031	South	P0101	Prod_0101	Clothing	7	477.58	0.0			
T1003135	2024-04-21	S049	Store_049	East	P0031	Prod_0031	Food	9	418.85	0.0			
T1003136	2025-03-28	S007	Store_007	Central	P0144	Prod_0144	Food	9	885.53	0.2			
T1003137	2025-07-10	S045	Store_045	East	P0101	Prod_0101	Clothing	2	509.55	0.05			
T1003138	2023-12-27	S027	Store_027	East	P0002	Prod_0002	Household	3	476.43	0.0			
T1003139	2023-07-15	S036	Store_036	North	P0107	Prod_0107	Clothing	8	685.88	0.0			
T1003140	2023-05-10	S008	Store_008	East	P0132	Prod_0132	Stationery	2	643.31	0.0			
T1003141	2025-09-13	S024	Store_024	Central	P0087	Prod_0087	Beverages	7	890.75	0.15			
T1003142	2024-12-28	S025	Store_025	South	P0058	Prod_0058	Beverages	4	162.26	0.1			
T1003143	2023-12-20	S013	Store_013	East	P0178	Prod_0178	Food	8	945.65	0.0			
T1003144	2023-06-10	S039	Store_039	Central	P0089	Prod_0089	Stationery	1	778.97	0.05			
T1003145	2024-10-11	S015	Store_015	South	P0105	Prod_0105	Food	3	791.13	0.15			
T1003146	2023-03-11	S009	Store_009	South	P0089	Prod_0089	Stationery	3	780.72	0.0			
T1003147	2023-04-14	S023	Store_023	South	P0173	Prod_0173	Household	6	445.19	0.0			
T1003148	2024-03-13	S023	Store_023	South	P0144	Prod_0144	Food	9	1050.3	0.1			
T1003149	2024-03-11	S038	Store_038	Central	P0083	Prod_0083	Clothing	9	664.46	0.0			
T1003150	2025-02-21	S032	Store_032	West	P0170	Prod_0170	Beverages	8	386.36	0.0			
T1003151	2024-08-13	S018	Store_018	North	P0046	Prod_0046	Food	3	252.03	0.0			
T1003152	2024-07-18	S045	Store_045	East	P0139	Prod_0139	Beverages	1	232.56	0.0			
T1003153	2024-06-12	S009	Store_009	South	P0009	Prod_0009	Food	7	766.63	0.0			
T1003154	2023-09-01	S031	Store_031	South	P0096	Prod_0096	Electronics	1	226.87	0.0			
T1003155	2025-02-28	S010	Store_010	South	P0118	Prod_0118	Clothing	2	625.68	0.0			
T1003156	2024-03-12	S022	Store_022	East	P0049	Prod_0049	Electronics	1	66.18	0.0			
T1003157	2023-12-09	S049	Store_049	East	P0084	Prod_0084	Electronics	7	316.02	0.05			
T1003158	2024-06-22	S002	Store_002	West	P0183	Prod_0183	Clothing	1	553.97	0.05			
T1003159	2024-01-08	S041	Store_041	South	P0008	Prod_0008	Beverages	8	125.66	0.05			
T1003160	2024-09-23	S007	Store_007	Central	P0081	Prod_0081	Electronics	9	525.66	0.1			
T1003161	2024-09-03	S031	Store_031	South	P0193	Prod_0193	Household	7	295.17	0.05			
T1003162	2025-02-22	S011	Store_011	Central	P0108	Prod_0108	Electronics	9	625.98	0.0			
T1003163	2023-12-27	S029	Store_029	East	P0096	Prod_0096	Electronics	2	263.32	0.0			
T1003164	2024-04-13	S043	Store_043	North	P0144	Prod_0144	Food	9	897.7	0.05			
T1003165	2024-08-15	S027	Store_027	East	P0178	Prod_0178	Food	2	942.31	0.15			
T1003166	2024-09-16	S002	Store_002	West	P0047	Prod_0047	Food	2	193.13	0.15			
T1003167	2024-01-06	S028	Store_028	South	P0125	Prod_0125	Beverages	8	724.76	0.05			
T1003168	2024-04-26	S046	Store_046	East	P0155	Prod_0155	Household	4	577.2	0.0			
T1003169	2025-07-17	S012	Store_012	North	P0169	Prod_0169	Electronics	9	560.19	0.0			
T1003170	2025-04-06	S034	Store_034	East	P0090	Prod_0090	Clothing	4	436.01	0.0			
T1003171	2024-12-03	S038	Store_038	Central	P0115	Prod_0115	Beverages	8	657.52	0.1			
T1003172	2024-10-30	S027	Store_027	East	P0184	Prod_0184	Electronics	1	645.01	0.0			
T1003173	2024-12-11	S013	Store_013	East	P0033	Prod_0033	Household	7	540.72	0.15			
T1003174	2025-03-20	S024	Store_024	Central	P0121	Prod_0121	Toys	8	627.24	0.0			
T1003175	2024-08-04	S007	Store_007	Central	P0173	Prod_0173	Household	1	485.94	0.0			
T1003176	2024-11-10	S029	Store_029	East	P0037	Prod_0037	Toys	7	490.3	0.0			
T1003177	2024-01-30	S033	Store_033	Central	P0151	Prod_0151	Electronics	7	292.15	0.0			
T1003178	2024-09-17	S010	Store_010	South	P0123	Prod_0123	Stationery	8	575.0	0.05			
T1003179	2025-06-08	S014	Store_014	West	P0133	Prod_0133	Electronics	1	461.58	0.0			
T1003180	2024-03-29	S015	Store_015	South	P0017	Prod_0017	Clothing	9	360.45	0.0			
T1003181	2024-08-02	S033	Store_033	Central	P0168	Prod_0168	Clothing	7	509.02	0.0			
T1003182	2023-06-13	S043	Store_043	North	P0033	Prod_0033	Household	2	541.82	0.0			
T1003183	2023-12-27	S039	Store_039	Central	P0027	Prod_0027	Clothing	6	116.5	0.15			
T1003184	2024-10-04	S009	Store_009	South	P0005	Prod_0005	Food	6	279.03	0.05			
T1003185	2025-09-12	S050	Store_050	South	P0001	Prod_0001	Electronics	9	595.3	0.0			
T1003186	2023-07-05	S042	Store_042	East	P0123	Prod_0123	Stationery	4	419.25	0.0			
T1003187	2023-02-27	S032	Store_032	West	P0014	Prod_0014	Household	4	346.06	0.0			
T1003188	2025-02-21	S033	Store_033	Central	P0013	Prod_0013	Electronics	7	654.82	0.0			
T1003189	2025-06-23	S012	Store_012	North	P0190	Prod_0190	Food	6	752.64	0.1			
T1003190	2023-07-24	S024	Store_024	Central	P0060	Prod_0060	Beverages	4	78.71	0.05			
T1003191	2023-03-28	S013	Store_013	East	P0119	Prod_0119	Clothing	7	906.56	0.0			
T1003192	2023-09-07	S016	Store_016	Central	P0150	Prod_0150	Stationery	5	407.05	0.1			
T1003193	2023-07-28	S024	Store_024	Central	P0096	Prod_0096	Electronics	9	217.45	0.0			
T1003194	2023-02-25	S034	Store_034	East	P0077	Prod_0077	Food	2	829.52	0.0			
T1003195	2025-01-19	S013	Store_013	East	P0122	Prod_0122	Electronics	2	320.2	0.0			
T1003196	2023-04-22	S016	Store_016	Central	P0063	Prod_0063	Toys	6	120.11	0.0			
T1003197	2025-04-08	S041	Store_041	South	P0116	Prod_0116	Toys	1	616.6	0.0			
T1003198	2023-06-13	S043	Store_043	North	P0146	Prod_0146	Electronics	3	317.47	0.0			
T1003199	2023-04-15	S018	Store_018	North	P0095	Prod_0095	Household	4	202.28	0.05			
T1003200	2024-02-26	S010	Store_010	South	P0020	Prod_0020	Food	3	613.43	0.15			
T1003201	2024-09-13	S033	Store_033	Central	P0037	Prod_0037	Toys	1	584.26	0.0			
T1003202	2024-11-23	S009	Store_009	South	P0040	Prod_0040	Stationery	2	361.84	0.0			
T1003203	2024-05-04	S032	Store_032	West	P0119	Prod_0119	Clothing	1	1041.54	0.1			
T1003204	2023-06-05	S023	Store_023	South	P0159	Prod_0159	Toys	6	368.71	0.15			
T1003205	2024-03-26	S014	Store_014	West	P0050	Prod_0050	Beverages	9	526.59	0.0			
T1003206	2025-06-29	S028	Store_028	South	P0076	Prod_0076	Food	8	491.49	0.1			
T1003207	2024-02-06	S005	Store_005	South	P0056	Prod_0056	Food	5	281.8	0.05			
T1003208	2025-06-11	S032	Store_032	West	P0104	Prod_0104	Food	3	76.57	0.1			
T1003209	2024-04-24	S042	Store_042	East	P0048	Prod_0048	Toys	3	185.71	0.0			
T1003210	2025-09-10	S027	Store_027	East	P0062	Prod_0062	Beverages	8	586.59	0.0			
T1003211	2025-02-14	S013	Store_013	East	P0032	Prod_0032	Clothing	2	672.79	0.0			
T1003212	2023-03-14	S047	Store_047	East	P0006	Prod_0006	Household	5	74.83	0.0			
T1003213	2025-05-01	S014	Store_014	West	P0021	Prod_0021	Food	1	925.82	0.1			
T1003214	2024-04-16	S002	Store_002	West	P0171	Prod_0171	Electronics	1	73.47	0.0			
T1003215	2024-01-22	S045	Store_045	East	P0127	Prod_0127	Beverages	7	630.82	0.0			
T1003216	2023-05-24	S023	Store_023	South	P0171	Prod_0171	Electronics	3	68.23	0.0			
T1003217	2024-11-25	S034	Store_034	East	P0177	Prod_0177	Food	8	92.83	0.0			
T1003218	2024-03-29	S049	Store_049	East	P0191	Prod_0191	Food	7	656.58	0.0			
T1003219	2025-01-08	S044	Store_044	Central	P0193	Prod_0193	Household	1	227.9	0.0			
T1003220	2024-09-06	S034	Store_034	East	P0145	Prod_0145	Household	5	208.12	0.0			
T1003221	2023-03-09	S043	Store_043	North	P0191	Prod_0191	Food	5	540.3	0.0			
T1003222	2025-06-25	S006	Store_006	East	P0174	Prod_0174	Household	3	360.65	0.15			
T1003223	2025-01-08	S016	Store_016	Central	P0194	Prod_0194	Food	8	528.06	0.0			
T1003224	2025-02-03	S031	Store_031	South	P0025	Prod_0025	Beverages	6	217.99	0.05			
T1003225	2025-09-18	S020	Store_020	North	P0066	Prod_0066	Clothing	2	258.82	0.0			
T1003226	2023-02-19	S026	Store_026	North	P0035	Prod_0035	Beverages	6	297.29	0.0			
T1003227	2024-05-11	S011	Store_011	Central	P0109	Prod_0109	Electronics	7	776.23	0.0			
T1003228	2025-02-06	S012	Store_012	North	P0174	Prod_0174	Household	8	328.14	0.05			
T1003229	2024-02-03	S028	Store_028	South	P0143	Prod_0143	Food	8	749.27	0.0			
T1003230	2025-06-13	S029	Store_029	East	P0063	Prod_0063	Toys	4	117.71	0.0			
T1003231	2023-05-30	S024	Store_024	Central	P0193	Prod_0193	Household	6	260.32	0.0			
T1003232	2025-03-11	S001	Store_001	West	P0028	Prod_0028	Beverages	6	347.24	0.0			
T1003233	2023-07-13	S008	Store_008	East	P0098	Prod_0098	Food	7	231.98	0.2			
T1003234	2025-03-26	S043	Store_043	North	P0162	Prod_0162	Electronics	8	446.94	0.0			
T1003235	2024-11-12	S028	Store_028	South	P0080	Prod_0080	Beverages	4	43.67	0.0			
T1003236	2024-07-11	S030	Store_030	North	P0063	Prod_0063	Toys	8	112.79	0.1			
T1003237	2024-06-28	S028	Store_028	South	P0136	Prod_0136	Stationery	7	495.34	0.0			
T1003238	2024-01-02	S008	Store_008	East	P0105	Prod_0105	Food	1	700.28	0.05			
T1003239	2023-12-12	S015	Store_015	South	P0168	Prod_0168	Clothing	2	703.16	0.0			
T1003240	2025-01-05	S017	Store_017	Central	P0014	Prod_0014	Household	1	373.04	0.0			
T1003241	2024-01-04	S035	Store_035	West	P0010	Prod_0010	Food	7	95.97	0.1			
T1003242	2025-09-13	S045	Store_045	East	P0034	Prod_0034	Food	7	240.93	0.0			
T1003243	2025-08-26	S048	Store_048	North	P0180	Prod_0180	Household	4	208.87	0.0			
T1003244	2024-05-29	S010	Store_010	South	P0164	Prod_0164	Household	9	95.75	0.0			
